x,y
2500,256032
2501,256096
2502,256160
2503,256160
2504,256192
2505,256256
2506,256608
2507,256768
2508,256800
2509,256832
2510,256864
2511,256896
2512,256928
2513,257024
2514,257088
2515,257120
2516,257344
2517,257440
2518,257728
2519,257856
2520,257920
2521,258080
2522,258208
2523,258240
2524,258304
2525,258400
2526,258560
2527,258592
2528,258656
2529,258720
2530,258784
2531,258848
2532,258880
2533,258976
2534,259008
2535,259072
2536,259168
2537,259200
2538,259360
2539,259552
2540,259648
2541,259904
2542,259936
2543,259968
2544,260032
2545,260064
2546,260096
2547,260128
2548,260192
2549,260256
2550,260288
2551,260352
2552,260448
2553,260480
2554,260480
2555,260640
2556,260640
2557,260672
2558,260832
2559,260960
2560,261056
2561,261664
2562,261824
2563,261888
2564,261920
2565,262016
2566,262208
2567,262208
2568,262464
2569,262464
2570,262560
2571,262656
2572,262688
2573,263104
2574,263200
2575,263200
2576,263584
2577,263712
2578,263904
2579,263936
2580,264032
2581,264064
2582,264256
2583,264288
2584,264352
2585,264768
2586,264864
2587,264864
2588,264864
2589,264960
2590,264992
2591,264992
2592,265216
2593,265344
2594,265376
2595,265408
2596,265408
2597,265440
2598,265792
2599,265920
2600,266080
2601,266112
2602,266144
2603,266144
2604,266240
2605,266304
2606,266464
2607,266464
2608,266528
2609,266752
2610,266912
2611,267008
2612,267008
2613,267232
2614,267360
2615,267424
2616,267552
2617,267680
2618,267744
2619,267776
2620,267808
2621,267872
2622,267904
2623,267936
2624,268160
2625,268160
2626,268224
2627,268352
2628,268608
2629,268608
2630,268736
2631,268768
2632,268896
2633,269152
2634,269216
2635,269248
2636,269344
2637,269472
2638,269472
2639,269536
2640,269856
2641,269888
2642,269984
2643,270080
2644,270176
2645,270400
2646,270688
2647,270720
2648,270784
2649,270944
2650,271360
2651,271616
2652,271872
2653,272192
2654,272256
2655,272256
2656,272256
2657,272352
2658,272352
2659,272384
2660,272384
2661,272640
2662,272672
2663,272768
2664,272832
2665,272992
2666,273024
2667,273056
2668,273056
2669,273088
2670,273088
2671,273184
2672,273184
2673,273248
2674,273280
2675,273280
2676,273344
2677,273440
2678,273568
2679,273632
2680,273632
2681,273728
2682,273792
2683,273888
2684,273888
2685,273952
2686,273952
2687,274176
2688,274400
2689,274432
2690,274528
2691,274560
2692,274592
2693,274816
2694,274848
2695,274880
2696,274912
2697,274976
2698,275008
2699,275040
2700,275136
2701,275136
2702,275232
2703,275296
2704,275392
2705,275456
2706,275712
2707,275936
2708,275968
2709,276000
2710,276032
2711,276096
2712,276192
2713,276256
2714,276416
2715,276640
2716,276800
2717,276960
2718,277376
2719,277376
2720,277440
2721,277824
2722,278144
2723,278144
2724,278176
2725,278208
2726,278432
2727,278496
2728,278528
2729,278560
2730,278688
2731,278752
2732,278912
2733,278944
2734,278976
2735,279008
2736,279168
2737,279232
2738,279232
2739,279328
2740,279392
2741,279520
2742,279680
2743,279712
2744,279840
2745,279872
2746,280416
2747,280416
2748,280480
2749,280512
2750,280640
2751,280640
2752,280672
2753,280736
2754,280800
2755,280864
2756,280896
2757,280928
2758,280960
2759,280992
2760,281088
2761,281088
2762,281152
2763,281184
2764,281184
2765,281344
2766,281440
2767,281504
2768,281504
2769,281600
2770,281952
2771,281984
2772,282080
2773,282304
2774,282656
2775,282816
2776,282976
2777,283008
2778,283008
2779,283168
2780,283392
2781,283392
2782,283584
2783,283616
2784,283776
2785,283872
2786,284000
2787,284032
2788,284224
2789,284608
2790,284800
2791,285376
2792,285408
2793,285408
2794,285408
2795,285568
2796,285600
2797,285664
2798,285664
2799,285696
2800,285696
2801,286112
2802,286144
2803,286272
2804,286304
2805,286368
2806,287008
2807,287104
2808,287104
2809,287168
2810,287232
2811,287232
2812,287360
2813,287392
2814,287424
2815,287520
2816,287712
2817,287776
2818,287808
2819,287872
2820,287872
2821,287904
2822,287936
2823,288352
2824,288576
2825,288768
2826,288896
2827,289024
2828,289056
2829,289056
2830,289056
2831,289088
2832,289152
2833,289152
2834,289248
2835,289280
2836,289408
2837,289504
2838,289536
2839,289568
2840,289664
2841,289696
2842,289792
2843,289920
2844,289984
2845,290208
2846,290336
2847,290368
2848,290560
2849,290592
2850,290720
2851,290912
2852,290976
2853,291136
2854,291232
2855,291264
2856,291296
2857,291584
2858,291584
2859,291584
2860,292064
2861,292128
2862,292128
2863,292192
2864,292288
2865,292384
2866,292416
2867,292416
2868,292480
2869,292640
2870,292704
2871,292704
2872,292928
2873,292992
2874,293312
2875,293472
2876,293536
2877,293856
2878,294016
2879,294112
2880,294144
2881,294240
2882,294496
2883,295136
2884,295232
2885,295552
2886,295680
2887,295712
2888,295744
2889,296064
2890,296224
2891,296288
2892,296448
2893,296672
2894,296704
2895,296800
2896,296928
2897,296960
2898,297024
2899,297056
2900,297056
2901,297120
2902,297280
2903,297472
2904,297952
2905,298112
2906,298112
2907,298176
2908,298240
2909,298240
2910,298272
2911,298496
2912,298496
2913,298688
2914,298912
2915,299008
2916,299360
2917,299424
2918,299616
2919,299936
2920,299968
2921,300000
2922,300288
2923,300320
2924,300384
2925,300448
2926,300576
2927,300704
2928,300704
2929,300800
2930,301056
2931,301120
2932,301280
2933,301312
2934,301408
2935,301408
2936,301440
2937,301536
2938,301568
2939,301760
2940,301760
2941,301792
2942,301952
2943,301984
2944,302112
2945,302208
2946,302304
2947,302304
2948,302304
2949,302496
2950,302560
2951,302560
2952,302592
2953,302592
2954,302624
2955,302656
2956,302720
2957,302720
2958,302752
2959,302848
2960,302880
2961,302976
2962,303168
2963,303232
2964,303392
2965,303424
2966,303584
2967,303808
2968,303808
2969,304224
2970,304224
2971,304448
2972,304448
2973,304480
2974,304608
2975,304640
2976,304864
2977,304960
2978,305024
2979,305216
2980,305600
2981,305920
2982,305984
2983,306112
2984,306176
2985,306176
2986,306336
2987,306368
2988,306560
2989,306688
2990,306880
2991,307072
2992,307584
2993,307616
2994,307680
2995,307744
2996,307840
2997,307936
2998,308000
2999,308160
3000,308288
3001,308288
3002,308416
3003,308544
3004,308576
3005,308960
3006,309088
3007,309248
3008,309568
3009,309760
3010,309952
3011,309952
3012,309984
3013,310016
3014,310048
3015,310080
3016,310080
3017,310144
3018,310368
3019,310432
3020,310464
3021,310624
3022,310720
3023,310848
3024,311040
3025,311040
3026,311040
3027,311072
3028,311168
3029,311200
3030,311360
3031,311680
3032,311744
3033,311808
3034,311904
3035,312128
3036,312128
3037,312288
3038,312288
3039,312384
3040,312448
3041,312672
3042,312672
3043,312704
3044,312832
3045,312864
3046,312960
3047,313120
3048,313216
3049,313312
3050,313344
3051,313472
3052,313504
3053,313504
3054,313632
3055,313664
3056,313792
3057,313856
3058,313888
3059,314048
3060,314112
3061,314272
3062,314368
3063,314368
3064,314400
3065,314464
3066,314496
3067,314784
3068,314880
3069,314944
3070,315040
3071,315136
3072,315168
3073,315232
3074,315328
3075,315520
3076,315520
3077,315648
3078,316000
3079,316032
3080,316064
3081,316096
3082,316128
3083,316128
3084,316160
3085,316256
3086,316288
3087,316320
3088,316672
3089,316672
3090,317056
3091,317088
3092,317216
3093,317280
3094,317344
3095,317472
3096,317600
3097,317632
3098,317952
3099,317952
3100,317984
3101,318304
3102,318368
3103,318464
3104,318592
3105,318624
3106,318784
3107,318816
3108,318848
3109,318848
3110,319392
3111,319456
3112,319488
3113,319552
3114,319552
3115,319808
3116,319808
3117,320064
3118,320192
3119,320224
3120,320384
3121,320416
3122,321152
3123,321184
3124,321184
3125,321216
3126,321376
3127,321504
3128,321504
3129,321504
3130,321760
3131,321888
3132,321920
3133,321920
3134,321952
3135,322048
3136,322144
3137,322496
3138,322688
3139,322752
3140,322816
3141,322976
3142,323008
3143,323008
3144,323040
3145,323072
3146,323168
3147,323168
3148,323392
3149,323392
3150,323392
3151,323424
3152,323456
3153,323456
3154,323552
3155,323872
3156,323936
3157,324064
3158,324096
3159,324096
3160,324256
3161,324416
3162,324448
3163,324480
3164,324544
3165,324608
3166,324704
3167,324800
3168,324800
3169,324832
3170,325024
3171,325088
3172,325312
3173,325344
3174,325408
3175,325408
3176,325472
3177,325504
3178,325696
3179,325792
3180,325856
3181,325952
3182,325984
3183,326016
3184,326048
3185,326080
3186,326112
3187,326112
3188,326304
3189,326336
3190,326368
3191,326592
3192,326624
3193,326816
3194,326848
3195,326912
3196,327008
3197,327072
3198,327264
3199,327296
3200,327488
3201,327744
3202,327872
3203,327904
3204,327936
3205,327968
3206,328224
3207,328320
3208,328384
3209,328384
3210,328800
3211,328864
3212,328992
3213,329088
3214,329120
3215,329376
3216,329440
3217,329760
3218,329824
3219,329888
3220,329920
3221,330336
3222,330496
3223,330592
3224,330688
3225,330848
3226,330880
3227,331008
3228,331264
3229,331392
3230,331552
3231,331584
3232,331680
3233,331872
3234,331968
3235,331968
3236,332480
3237,332512
3238,332576
3239,332736
3240,332736
3241,332896
3242,333280
3243,333440
3244,333472
3245,333632
3246,333664
3247,333760
3248,333856
3249,333920
3250,333984
3251,334048
3252,334208
3253,334400
3254,334624
3255,334624
3256,334912
3257,334912
3258,334912
3259,334976
3260,335008
3261,335040
3262,335104
3263,335136
3264,335232
3265,335232
3266,335264
3267,335328
3268,335456
3269,335712
3270,335904
3271,336000
3272,336288
3273,336288
3274,336352
3275,336480
3276,336576
3277,336576
3278,336672
3279,336768
3280,336800
3281,336800
3282,336896
3283,336896
3284,336928
3285,337312
3286,337472
3287,337952
3288,337952
3289,337984
3290,338144
3291,338336
3292,338464
3293,338656
3294,338720
3295,338784
3296,338880
3297,338944
3298,339008
3299,339168
3300,339360
3301,339552
3302,339552
3303,339584
3304,339584
3305,339616
3306,339616
3307,339776
3308,339872
3309,339936
3310,340032
3311,340032
3312,340288
3313,340480
3314,340480
3315,340704
3316,340768
3317,340832
3318,340832
3319,340896
3320,340896
3321,341120
3322,341152
3323,341152
3324,341184
3325,341280
3326,341312
3327,341632
3328,341696
3329,341792
3330,341888
3331,342048
3332,342080
3333,342368
3334,342816
3335,342848
3336,342912
3337,343008
3338,343104
3339,343136
3340,343168
3341,343168
3342,343296
3343,343296
3344,343520
3345,343744
3346,343744
3347,343776
3348,343904
3349,343904
3350,343936
3351,344096
3352,344160
3353,344224
3354,344224
3355,344288
3356,344416
3357,344448
3358,344512
3359,344704
3360,344768
3361,344832
3362,344992
3363,344992
3364,345120
3365,345152
3366,345248
3367,345344
3368,345440
3369,345504
3370,345536
3371,345600
3372,345600
3373,345696
3374,345728
3375,345728
3376,345792
3377,345824
3378,345856
3379,345920
3380,346048
3381,346336
3382,346368
3383,346400
3384,346464
3385,346656
3386,346688
3387,346752
3388,346880
3389,346912
3390,346944
3391,347168
3392,347232
3393,347328
3394,347328
3395,347488
3396,347520
3397,347584
3398,347648
3399,347904
3400,348064
3401,348160
3402,348160
3403,348224
3404,348288
3405,348352
3406,348416
3407,348512
3408,348512
3409,348608
3410,348768
3411,348928
3412,348992
3413,349120
3414,349216
3415,349536
3416,349568
3417,349664
3418,349664
3419,349696
3420,349888
3421,349920
3422,349920
3423,349984
3424,350048
3425,350144
3426,350144
3427,350272
3428,350400
3429,350432
3430,350528
3431,350528
3432,350688
3433,350752
3434,350816
3435,350944
3436,351104
3437,351136
3438,351168
3439,351328
3440,351456
3441,351456
3442,351552
3443,351616
3444,351744
3445,351808
3446,352032
3447,352096
3448,352160
3449,352256
3450,352288
3451,352288
3452,352320
3453,352384
3454,352416
3455,352480
3456,352704
3457,352864
3458,352928
3459,352960
3460,352992
3461,352992
3462,353088
3463,353248
3464,353248
3465,353408
3466,353600
3467,353664
3468,353728
3469,353792
3470,354112
3471,354240
3472,354304
3473,354336
3474,354496
3475,354656
3476,354848
3477,355136
3478,355168
3479,355392
3480,355552
3481,355648
3482,355744
3483,355840
3484,355872
3485,356000
3486,356096
3487,356096
3488,356192
3489,356288
3490,356288
3491,356320
3492,356736
3493,356768
3494,356800
3495,356928
3496,357088
3497,357088
3498,357120
3499,357216
3500,357248
3501,357312
3502,357344
3503,357440
3504,357504
3505,357504
3506,357536
3507,357568
3508,357920
3509,358016
3510,358112
3511,358176
3512,358176
3513,358368
3514,358528
3515,358528
3516,358656
3517,358752
3518,358848
3519,358848
3520,358880
3521,358912
3522,358944
3523,359040
3524,359392
3525,359488
3526,359520
3527,359520
3528,359648
3529,359968
3530,359968
3531,360032
3532,360128
3533,360160
3534,360512
3535,360640
3536,360672
3537,360704
3538,360768
3539,361056
3540,361120
3541,361152
3542,361248
3543,361344
3544,361472
3545,361632
3546,361696
3547,361760
3548,361824
3549,361856
3550,361984
3551,362048
3552,362432
3553,362592
3554,363168
3555,363200
3556,363328
3557,363424
3558,363456
3559,363616
3560,363712
3561,363840
3562,363936
3563,364064
3564,364416
3565,364544
3566,364608
3567,364768
3568,364800
3569,364800
3570,364928
3571,364960
3572,364992
3573,364992
3574,365024
3575,365088
3576,365280
3577,365312
3578,365536
3579,365568
3580,365664
3581,365760
3582,365888
3583,366016
3584,366048
3585,366176
3586,366240
3587,366240
3588,366304
3589,366336
3590,366496
3591,366528
3592,366592
3593,366816
3594,367104
3595,367264
3596,367360
3597,367552
3598,367616
3599,367680
3600,367904
3601,368032
3602,368096
3603,368320
3604,368320
3605,368352
3606,368480
3607,368640
3608,368640
3609,368704
3610,368832
3611,369088
3612,369280
3613,369344
3614,369472
3615,369472
3616,369536
3617,369600
3618,369664
3619,369696
3620,369792
3621,370016
3622,370336
3623,370368
3624,370400
3625,370464
3626,370496
3627,370560
3628,370624
3629,370656
3630,370848
3631,370880
3632,370912
3633,370976
3634,371232
3635,371328
3636,371552
3637,371776
3638,371840
3639,371840
3640,371904
3641,372064
3642,372096
3643,372160
3644,372480
3645,372480
3646,372800
3647,373056
3648,373344
3649,373408
3650,373440
3651,373600
3652,373728
3653,373888
3654,373888
3655,373984
3656,374368
3657,374400
3658,374464
3659,374496
3660,374528
3661,374528
3662,374592
3663,374624
3664,374656
3665,374688
3666,374752
3667,374848
3668,374912
3669,375104
3670,375200
3671,375296
3672,375424
3673,375488
3674,375520
3675,375552
3676,375648
3677,375680
3678,375712
3679,375840
3680,376352
3681,376448
3682,376864
3683,376960
3684,377536
3685,377600
3686,377632
3687,377824
3688,377856
3689,377920
3690,377920
3691,377952
3692,377984
3693,377984
3694,378080
3695,378144
3696,378240
3697,378464
3698,378464
3699,378528
3700,378720
3701,378752
3702,378912
3703,379104
3704,379360
3705,379584
3706,379648
3707,379808
3708,380064
3709,380096
3710,380192
3711,380224
3712,380384
3713,380512
3714,380544
3715,380672
3716,380768
3717,380896
3718,381056
3719,381184
3720,381184
3721,381280
3722,381344
3723,381472
3724,381568
3725,381696
3726,381792
3727,381824
3728,382016
3729,382048
3730,382080
3731,382112
3732,382144
3733,382304
3734,382304
3735,382336
3736,382400
3737,382432
3738,382432
3739,382624
3740,382784
3741,382816
3742,382816
3743,383008
3744,383040
3745,383232
3746,383296
3747,383328
3748,383424
3749,383520
3750,383520
3751,383584
3752,383648
3753,383840
3754,384160
3755,384320
3756,384448
3757,384480
3758,384512
3759,384512
3760,384896
3761,384896
3762,384928
3763,385216
3764,385248
3765,385280
3766,385280
3767,385664
3768,385760
3769,385824
3770,385856
3771,385984
3772,386048
3773,386112
3774,386528
3775,386560
3776,386592
3777,386720
3778,386720
3779,386848
3780,386880
3781,386944
3782,387008
3783,387040
3784,387072
3785,387104
3786,387104
3787,387200
3788,387200
3789,387200
3790,387264
3791,387328
3792,387328
3793,387392
3794,387488
3795,387520
3796,387520
3797,387776
3798,387968
3799,388032
3800,388064
3801,388064
3802,388096
3803,388256
3804,388512
3805,388640
3806,388736
3807,388992
3808,389120
3809,389216
3810,389664
3811,389664
3812,389888
3813,389888
3814,389920
3815,390176
3816,390336
3817,390336
3818,390368
3819,390432
3820,390528
3821,390528
3822,390560
3823,390592
3824,390656
3825,390720
3826,390784
3827,391040
3828,391360
3829,391392
3830,391520
3831,391712
3832,391712
3833,391744
3834,391776
3835,392256
3836,392416
3837,392544
3838,392544
3839,392640
3840,392672
3841,392704
3842,392736
3843,392736
3844,392800
3845,392864
3846,393152
3847,393504
3848,393536
3849,393632
3850,393664
3851,393696
3852,393792
3853,393792
3854,393792
3855,393984
3856,394080
3857,394240
3858,394368
3859,394400
3860,394560
3861,394560
3862,394560
3863,394592
3864,394688
3865,394816
3866,394848
3867,395040
3868,395200
3869,395328
3870,395776
3871,395808
3872,395872
3873,396000
3874,396064
3875,396064
3876,396224
3877,396320
3878,396352
3879,396384
3880,396640
3881,396800
3882,396832
3883,397088
3884,397120
3885,397216
3886,397248
3887,397248
3888,397280
3889,397376
3890,397472
3891,397504
3892,397568
3893,397728
3894,398112
3895,398496
3896,398560
3897,398624
3898,398720
3899,398752
3900,398816
3901,398816
3902,399072
3903,399232
3904,399264
3905,399360
3906,399520
3907,399584
3908,399872
3909,399904
3910,399968
3911,400032
3912,400064
3913,400064
3914,400288
3915,400320
3916,400480
3917,400512
3918,400544
3919,400608
3920,400640
3921,400704
3922,400704
3923,400800
3924,400800
3925,400960
3926,401056
3927,401184
3928,401248
3929,401472
3930,401504
3931,401568
3932,401632
